852574	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-43WD750BAEP FHD 200 Hz @TV	5
852575	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-40WD650BAEP FHD 200Hz  @TV	4
852576	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-40RD450BAEP FHD 200Hz	3
852577	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-32WD750BAEP FHD 200Hz @TV	3
852578	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-32WD600BAEP HD READY 200Hz  @TV	4
852579	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KDL-32RD430BAEP HD 200Hz	2
852601	RTV I TELEWIZORY	TV LED	TELEWIZOR JVC LED LT-32V450 FHD 100HZ @TV WIFI	5
852667	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE32K4100 PQI 100	2
852668	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE32K5100 PQI 200	5
852669	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE40K5100 PQI 200	4
852670	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE49K5100 PQI 200	1
852687	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE32K5600 FHD @ PQI 400	4
852689	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE40K5600 FHD @ PQI 400	4
852690	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE49K5600 FHD @ PQI 400	4
852692	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE55K5600 FHD @ PQI 400	4
852708	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE49K6370 FHD Curved @ PQI 800	4
852709	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE55K6370 FHD Curved @ PQI 800	5
852736	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE65KU6400 UHD @ PQI 1500	4
852745	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE49KU6470 UHD @ PQI 1500	4
852747	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE55KU6470 UHD @ PQI 1500	4
852757	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE55KU6172 UHD Curved @ PQI 1300	1
852758	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE49KU6172 UHD Curved @ PQI 1300	2
852976	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 24MT48DF	4
853869	RTV I TELEWIZORY	TV LED	TELEWIZOR SHARP LED LC-32CHE6242E 400HZ @TV	5
853877	RTV I TELEWIZORY	TV LED	TELEWIZOR SHARP LED LC-55CUF8462ES UHD/4K 600HZ @TV	4
854283	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 49PUS6501 ANDROID UHD/4K 1800Hz AMBILIGHT	4
854719	RTV I TELEWIZORY	TV LED	TELEWIZOR PANASONIC LED TX-40DSU501E FHD 500Hz @TV	4
854939	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 32LH510B HD	2
854941	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 49LH510V FHD	1
854968	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 43UH6507 UHD @ webOS 3.0 100Hz	5
854969	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 49UH6507 UHD @ webOS 3.0 100Hz	5
854970	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 55UH6507 UHD @ webOS 3.0 100Hz	4
854971	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 60UH6507 UHD @ webOS 3.0 100Hz	5
854972	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 65UH6507 UHD @ webOS 3.0 100Hz	5
854991	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 65UH8507 SUHD @ webOS 3.0 3D 200Hz	1
856031	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 49PUH6101 UHD/4K 800HZ @TV	5
856043	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 43PUH6101 UHD/4K 800HZ @TV	5
859235	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 75UH780V SUHD @ WEBOS 3.0 2500PMI	4
859788	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 29MT48DF	4
859917	RTV I TELEWIZORY	TV LED	TELEWIZOR SHARP LED LC-32CHE4042E	5
860463	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KD-55XD7005BAEP ANDROID UHD/4K 200 HZ HDR	5
860464	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KD-65XD7505BAEP ANDROID UHD/4K 800 HZ HDR	5
860465	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KD-49XD8005BAEP ANDROID UHD/4K 200 HZ HDR	5
860466	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KD-49XD7005BAEP ANDROID UHD/4K 200 HZ HDR	4
860467	RTV I TELEWIZORY	TV LED	TELEWIZOR SONY LED KD-55XD8005BAEP ANDROID UHD/4K 400 HZ HDR @TV	3
861001	RTV I TELEWIZORY	TV LED	TELEWIZOR JVC LED LT-65VU83B UHD/4K 1500 BPI @TV	5
862339	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 43LH615V FHD @TV	5
862340	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 49LH615V FHD @TV	5
862341	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 55LH615V FHD @TV	5
862392	RTV I TELEWIZORY	TV LED	TELEWIZOR GRUNDIG LED 49VLX8682SP 4K/UHD HDR @TV	4
862393	RTV I TELEWIZORY	TV LED	TELEWIZOR GRUNDIG LED 55VLX8682SP 4K/UHD HDR @TV	5
862553	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 32PHH4201	3
862560	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 43PUS6201/12 UHD/4K @TV 800 HZ AMBILIGHT	5
862580	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 43PFS5301 FHD @TV	4
862660	RTV I TELEWIZORY	TV LED	TELEWIZOR THOMSON LED 40FB5406 FHD @TV	3
862729	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 55PUS6201 UHD/4K @TV 800 HZ AMBILIGHT	4
862733	RTV I TELEWIZORY	TV LED	TELEWIZOR LG LED 55UH605 UHD @ WEBOS 3.0 100HZ	2
862754	RTV I TELEWIZORY	TV LED	TELEWIZOR SHARP LED LC-49CFF6002 100HZ @ WIFI	5
862847	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 32PHS5301 @TV	3
864052	RTV I TELEWIZORY	TV LED	TELEWIZOR SAMSUNG LED UE60J6240 FHD 700PQI @TV	2
865418	RTV I TELEWIZORY	TV LED	TELEWIZOR PHILIPS LED 43PFT4001 FHD	4
219766	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ HYUNDAI TRC 512AU3FR CZERWONY USB MP3 CD	5
722317	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ PHILIPS AZ 780 BLACK USB MP3 CD	5
782688	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ BLAUPUNKT BB11 BLACK USB MP3 CD	2
794564	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ MANTA MM273 BOOMBOX SILVER ROCK NFC BT USB MP3 CD	5
834445	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ PHILIPS AZ700 12 W BLACK/SILVER, NFC BT USB MP3 CD	5
835534	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ SONY ZSPS50CPB CZARNY USB MP3 CD	3
837961	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ MANTA MM 209/ MM 210 CZERWONY USB MP3	5
841822	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ ELTRA MASZA CD92 CZARNO-BIAŁY USB MP3 SD CD	5
842405	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ PHILIPS AZ330T/12 BLACK BT USB MP3 CD	4
854438	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ GRUNDIG RCD 1445 PINK/SILVER USB MP3 CD	5
854884	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ PHILIPS AZ215B/12 BLACK CD	4
860156	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ MANTA BRONX SPK 95019 BT USB SD MIC EFEKTY ŚWIETLNE AKUMULATOR	5
860764	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ XX.Y BUMPER DB3800 BLACK/ORANGE BT USB MP3 SD	5
860863	RTV I TELEWIZORY	RADIOODTWARZACZE	RADIOODTWARZACZ PHILIPS AZ318B/12 BLACK USB MP3 CD	5
